Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Perseus,https://www.crunchbase.com/funding_round/perseus-5e69-seed--6fb88b84,Perseus,https://www.crunchbase.com/organization/perseus-5e69,Seed,,,,2017-09-04,finleap
Pre Seed Round - Agroninja,https://www.crunchbase.com/funding_round/agroninja-kft-2030-pre-seed--88c4e81b,Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Pre-Seed,100000,EUR,122487,2018-04-05,"Hiventures Investment Fund, OXO Labs Ltd."
Debt Financing - NETSHIELD,https://www.crunchbase.com/funding_round/snoopwall-debt-financing--de7dd3f7,NETSHIELD,https://www.crunchbase.com/organization/snoopwall,Debt Financing,275000,USD,275000,2017-11-08,
Series A - Snyk,https://www.crunchbase.com/funding_round/snyk-series-a--031b8f49,Snyk,https://www.crunchbase.com/organization/snyk,Series A,7000000,USD,7000000,2018-03-06,"Boldstart Ventures, Canaan Partners, FundFire, Gil Dibner, Heavybit, Peter McKay"
Seed Round - Harbor,https://www.crunchbase.com/funding_round/harbor-platform-seed--991e6426,Harbor,https://www.crunchbase.com/organization/harbor-platform,Seed,,,,2017-11-01,Craft Ventures
Venture Round - Cofense,https://www.crunchbase.com/funding_round/phishme-series-unknown--9d50b7cb,Cofense,https://www.crunchbase.com/organization/phishme,Venture - Series Unknown,,,,2018-02-23,Telstra Ventures
Venture Round - ipushpull,https://www.crunchbase.com/funding_round/ipushpull-series-unknown--92413c14,ipushpull,https://www.crunchbase.com/organization/ipushpull,Venture - Series Unknown,,,,2017-07-30,Nexus Investment Ventures
Secondary Market - Zscaler,https://www.crunchbase.com/funding_round/zscaler-secondary-market--540a9c46,Zscaler,https://www.crunchbase.com/organization/zscaler,Secondary Market,,,,2017-08-08,EquityZen
Series A - jenID Solutions,https://www.crunchbase.com/funding_round/jenid-solutions-series-a--4dd98d57,jenID Solutions,https://www.crunchbase.com/organization/jenid-solutions,Series A,1025000,EUR,1253186,2018-02-27,
Seed Round - MindDust Labs LLC,https://www.crunchbase.com/funding_round/minddust-labs-seed--ed1ddf4b,MindDust Labs LLC,https://www.crunchbase.com/organization/minddust-labs,Seed,5000000,USD,5000000,2017-10-31,Kris Kitchen
Venture Round - Convergint Technologies,https://www.crunchbase.com/funding_round/convergint-technologies-series-unknown--0f541d9f,Convergint Technologies,https://www.crunchbase.com/organization/convergint-technologies,Venture - Series Unknown,46960000,USD,46960000,2018-06-29,
Funding Round - Keep,https://www.crunchbase.com/funding_round/keep-undisclosed--29235c18,Keep,https://www.crunchbase.com/organization/keep,Funding Round,,,,2018-04-01,
Seed Round - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-seed--da450fc7,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Seed,,,,2018-02-23,"8 Decimal Capital, DHVC, Kosmos Capital"
Series B - Latch,https://www.crunchbase.com/funding_round/latch-series-b--7712c8a3,Latch,https://www.crunchbase.com/organization/latch,Series B,,,,2018-06-08,Presidio Bay Ventures
Series B - PerimeterX,https://www.crunchbase.com/funding_round/perimeterx-inc--series-b--0b10f2cb,PerimeterX,https://www.crunchbase.com/organization/perimeterx-inc-,Series B,23000000,USD,23000000,2017-07-25,"Canaan Partners, Data Collective DCVC, Vertex US, Vertex Ventures"
Initial Coin Offering - Origo Network,https://www.crunchbase.com/funding_round/origo-network-initial-coin-offering--abd50ffc,Origo Network,https://www.crunchbase.com/organization/origo-network,Initial Coin Offering,,,,2018-06-10,"Connect Capital, Nirvana Capital"
Seed Round - Casa,https://www.crunchbase.com/funding_round/casa-8a1a-seed--3f9b4e52,Casa,https://www.crunchbase.com/organization/casa-8a1a,Seed,2100000,USD,2100000,2018-03-02,"Boost VC, Compound, Fabric Ventures, Lerer Hippeau"
Venture Round - abode,https://www.crunchbase.com/funding_round/abode-series-unknown--70cb8275,abode,https://www.crunchbase.com/organization/abode,Venture - Series Unknown,500000,USD,500000,2017-10-12,
Venture Round - Tala Security,https://www.crunchbase.com/funding_round/tala-security-series-unknown--2163a021,Tala Security,https://www.crunchbase.com/organization/tala-security,Venture - Series Unknown,2636601,USD,2636601,2017-11-06,
Venture Round - Sparks Dynamics,https://www.crunchbase.com/funding_round/sparks-dynamics-series-unknown--ee1460b7,Sparks Dynamics,https://www.crunchbase.com/organization/sparks-dynamics,Venture - Series Unknown,1000000,USD,1000000,2017-11-13,
Venture Round - Rivetz,https://www.crunchbase.com/funding_round/rivetz-inc-series-unknown--f22a8418,Rivetz,https://www.crunchbase.com/organization/rivetz-inc,Venture - Series Unknown,1586624,USD,1586624,2017-12-06,
Pre Seed Round - inCyber Compliance,https://www.crunchbase.com/funding_round/incyber-compliance-pre-seed--c5b101b4,inCyber Compliance,https://www.crunchbase.com/organization/incyber-compliance,Pre-Seed,50000,USD,50000,2018-03-15,
"Series A - Baffle, Inc.",https://www.crunchbase.com/funding_round/baffle-series-a--8c19df22,"Baffle, Inc.",https://www.crunchbase.com/organization/baffle,Series A,7000000,USD,7000000,2018-01-17,"Clearvision Ventures, Engineering Capital, Envision Ventures, Industry Ventures, ServiceNow Ventures, Thomvest Ventures, True Ventures"
Series B - ZingBox,https://www.crunchbase.com/funding_round/zingbox-series-b--9e374729,ZingBox,https://www.crunchbase.com/organization/zingbox,Series B,22000000,USD,22000000,2017-08-17,"Clearvision Ventures, Dell Technologies Capital, Envision Ventures, Triventures"
Venture Round - Uniken,https://www.crunchbase.com/funding_round/uniken-series-unknown--b1692050,Uniken,https://www.crunchbase.com/organization/uniken,Venture - Series Unknown,1640000,USD,1640000,2017-12-29,
Debt Financing - AdaptiveMobile,https://www.crunchbase.com/funding_round/adaptivemobile-debt-financing--c08e3204,AdaptiveMobile,https://www.crunchbase.com/organization/adaptivemobile,Debt Financing,,,,2018-04-10,Harbert European Growth Capital
Series A - Ticto,https://www.crunchbase.com/funding_round/ticto-series-a--286aa188,Ticto,https://www.crunchbase.com/organization/ticto,Series A,1700000,EUR,1999880,2017-12-08,"EOS Investment Management, Limburgse Reconversie Maatschappij, The CoFoundry"
Venture Round - Soteria,https://www.crunchbase.com/funding_round/soteria-series-unknown--4f9baae3,Soteria,https://www.crunchbase.com/organization/soteria,Venture - Series Unknown,2475300,USD,2475300,2018-04-13,
Seed Round - ClickIPO,https://www.crunchbase.com/funding_round/clickipo-seed--15870c6a,ClickIPO,https://www.crunchbase.com/organization/clickipo,Seed,475001,USD,475001,2018-04-12,
Seed Round - Incident Response Technologies,https://www.crunchbase.com/funding_round/incident-response-technologies-seed--fc966194,Incident Response Technologies,https://www.crunchbase.com/organization/incident-response-technologies,Seed,,,,2017-10-01,Innosphere Fund
Seed Round - VSFT HOLDINGS,https://www.crunchbase.com/funding_round/vsft-holdings-seed--f561ea74,VSFT HOLDINGS,https://www.crunchbase.com/organization/vsft-holdings,Seed,340000,USD,340000,2018-04-13,
Series B - SafeGuard Cyber,https://www.crunchbase.com/funding_round/safeguard-cyber-series-b--68a91c50,SafeGuard Cyber,https://www.crunchbase.com/organization/safeguard-cyber,Series B,11000000,USD,11000000,2018-06-27,"AllegisCyber, NightDragon Security"
Seed Round - ButterflyMX,https://www.crunchbase.com/funding_round/butterflymx-seed--8fc2f6b5,ButterflyMX,https://www.crunchbase.com/organization/butterflymx,Seed,2000000,USD,2000000,2017-07-03,
Pre Seed Round - Stem,https://www.crunchbase.com/funding_round/stem-b063-pre-seed--d9bb5326,Stem,https://www.crunchbase.com/organization/stem-b063,Pre-Seed,50000,EUR,59309,2017-09-01,
Seed Round - SnowShoe Stamp,https://www.crunchbase.com/funding_round/snowshoe-seed--86003774,SnowShoe Stamp,https://www.crunchbase.com/organization/snowshoe,Seed,306286,USD,306286,2018-04-26,
Grant - LegitCar,https://www.crunchbase.com/funding_round/legitcar-grant--02d9aff0,LegitCar,https://www.crunchbase.com/organization/legitcar,Grant,14000,EUR,16650,2017-12-01,Tony Elumelu Foundation
Pre Seed Round - Stem,https://www.crunchbase.com/funding_round/stem-b063-pre-seed--a8a0476f,Stem,https://www.crunchbase.com/organization/stem-b063,Pre-Seed,200000,EUR,237859,2017-12-01,
Seed Round - Wispero,https://www.crunchbase.com/funding_round/wispero-seed--efa4760c,Wispero,https://www.crunchbase.com/organization/wispero,Seed,105000,USD,105000,2018-04-16,
Initial Coin Offering - Anryze,https://www.crunchbase.com/funding_round/anryze-initial-coin-offering--66022a26,Anryze,https://www.crunchbase.com/organization/anryze,Initial Coin Offering,1700000,USD,1700000,2017-10-12,
"Seed Round - Inspirit IoT, Inc",https://www.crunchbase.com/funding_round/inspirit-iot-inc-seed--327725b8,"Inspirit IoT, Inc",https://www.crunchbase.com/organization/inspirit-iot-inc,Seed,2052923,USD,2052923,2018-06-19,"Senscape Technologies, Small Business Innovation Research"
Pre Seed Round - Heedful,https://www.crunchbase.com/funding_round/heedful-pre-seed--d54be1e2,Heedful,https://www.crunchbase.com/organization/heedful,Pre-Seed,20000,GBP,27785,2018-01-18,
Seed Round - Yogosha,https://www.crunchbase.com/funding_round/yogosha-seed--8315285a,Yogosha,https://www.crunchbase.com/organization/yogosha,Seed,1200000,EUR,1434960,2017-09-11,"Axeleo, Starquest Capital, ZTP - Ze 12th Player"
Convertible Note - Anchor ID,https://www.crunchbase.com/funding_round/anchor-id-inc-convertible-note--0afd7528,Anchor ID,https://www.crunchbase.com/organization/anchor-id-inc,Convertible Note,600000,USD,600000,2018-05-21,
Venture Round - Red Canary,https://www.crunchbase.com/funding_round/red-canary-series-unknown--c376b064,Red Canary,https://www.crunchbase.com/organization/red-canary,Venture - Series Unknown,6250010,USD,6250010,2018-05-11,
Series B - Cyberinc,https://www.crunchbase.com/funding_round/cyberinc-series-b--941b830b,Cyberinc,https://www.crunchbase.com/organization/cyberinc,Series B,2500000,USD,2500000,2018-05-10,
Venture Round - Decision Sciences,https://www.crunchbase.com/funding_round/decision-sciences-series-unknown--697f7e31,Decision Sciences,https://www.crunchbase.com/organization/decision-sciences,Venture - Series Unknown,10000000,USD,10000000,2018-05-11,
Venture Round - LookingGlass Cyber Solutions,https://www.crunchbase.com/funding_round/lookingglass-cyber-solutions-series-unknown--db69b6bd,LookingGlass Cyber Solutions,https://www.crunchbase.com/organization/lookingglass-cyber-solutions,Venture - Series Unknown,9999948,USD,9999948,2018-05-09,
Initial Coin Offering - Enigma,https://www.crunchbase.com/funding_round/enigma-2-initial-coin-offering--1a0df9e4,Enigma,https://www.crunchbase.com/organization/enigma-2,Initial Coin Offering,45000000,USD,45000000,2017-09-11,
Seed Round - Verkada,https://www.crunchbase.com/funding_round/verkada-seed--71898232,Verkada,https://www.crunchbase.com/organization/verkada,Seed,3900000,USD,3900000,2017-09-21,"First Round Capital, Founder Collective, Hector Garcia-Molina, Idan Koren"
Seed Round - Vulcan Cyber,https://www.crunchbase.com/funding_round/vulcan-cyber-seed--8b1d2399,Vulcan Cyber,https://www.crunchbase.com/organization/vulcan-cyber,Seed,4000000,USD,4000000,2018-05-30,"Michael Sutton, YL Ventures"
Angel Round - Shepper,https://www.crunchbase.com/funding_round/shepper-angel--c7d748eb,Shepper,https://www.crunchbase.com/organization/shepper,Angel,250000,GBP,330176,2017-08-01,Founders Factory
Initial Coin Offering - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-initial-coin-offering--92798725,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Initial Coin Offering,,,,2018-02-05,Connect Capital
Series A - Token,https://www.crunchbase.com/funding_round/tokenize-inc-series-a--280474ff,Token,https://www.crunchbase.com/organization/tokenize-inc,Series A,5000000,USD,5000000,2018-02-28,"Blockchange Ventures, Future Perfect Ventures, Neo Fund, New York Ventures"
Post-IPO Equity - Know Labs,https://www.crunchbase.com/funding_round/visualant-post-ipo-equity--dcdb25f5,Know Labs,https://www.crunchbase.com/organization/visualant,Post-IPO Equity,138000,USD,138000,2018-05-25,
Seed Round - Groove.id,https://www.crunchbase.com/funding_round/groove-id-seed--3f71718b,Groove.id,https://www.crunchbase.com/organization/groove-id,Seed,,,,2018-06-30,"Counterview Capital, Joe Malcoun"
Funding Round - Synack,https://www.crunchbase.com/funding_round/synack-undisclosed--7be360c1,Synack,https://www.crunchbase.com/organization/synack,Funding Round,,,,2017-10-19,Intel Capital
Corporate Round - abode,https://www.crunchbase.com/funding_round/abode-corporate-round--71877c88,abode,https://www.crunchbase.com/organization/abode,Corporate Round,18829905,USD,18829905,2018-04-17,Nice S p A
Venture Round - TrackOFF,https://www.crunchbase.com/funding_round/trackoff-series-unknown--f5890767,TrackOFF,https://www.crunchbase.com/organization/trackoff,Venture - Series Unknown,999998,USD,999998,2018-06-04,
Seed Round - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-seed--5b8e0681,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Seed,,,,2018-03-01,"NEO Global Capital (NGC), Struck Capital Crypto"
Venture Round - Cherry Home,https://www.crunchbase.com/funding_round/cherry-labs-series-unknown--572730fb,Cherry Home,https://www.crunchbase.com/organization/cherry-labs,Venture - Series Unknown,840000,USD,840000,2017-10-24,"Alexandr Agapitov, AltaIR Capital, Andrei Kulik, Greg Silverman, Igor Matsanyuk, Impulse VC, Yuri Gurski"
Seed Round - Corsha,https://www.crunchbase.com/funding_round/corsha-seed--09ad1cf0,Corsha,https://www.crunchbase.com/organization/corsha,Seed,1000000,USD,1000000,2018-01-01,"Center for Innovative Technology, David Nadwodny, Foundation Capital, TDI Ventures, LLC"
Series C - Onapsis,https://www.crunchbase.com/funding_round/onapsis-series-c--ff538b56,Onapsis,https://www.crunchbase.com/organization/onapsis,Series C,31000000,USD,31000000,2018-04-13,".406 Ventures, Arsenal, Evolution Equity Partners, LLR Partners"
Seed Round - Qwil Messenger,https://www.crunchbase.com/funding_round/qwil-messenger-seed--b9aa8a7a,Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,Seed,,,,2018-03-17,
Seed Round - Qwil Messenger,https://www.crunchbase.com/funding_round/qwil-messenger-seed--b0b2635f,Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,Seed,,,,2017-12-01,
Venture Round - Safe Swiss Cloud,https://www.crunchbase.com/funding_round/safe-swiss-cloud-series-unknown--2434488b,Safe Swiss Cloud,https://www.crunchbase.com/organization/safe-swiss-cloud,Venture - Series Unknown,,,,2018-01-11,GoBeyond
Series A - Cyberinc,https://www.crunchbase.com/funding_round/cyberinc-series-a--3cc8090c,Cyberinc,https://www.crunchbase.com/organization/cyberinc,Series A,5275000,USD,5275000,2018-05-10,"Benhamou Global Ventures, Javelin Venture Partners"
Series C - Bugcrowd,https://www.crunchbase.com/funding_round/bugcrowd-series-c--3741d25d,Bugcrowd,https://www.crunchbase.com/organization/bugcrowd,Series C,26000000,USD,26000000,2018-03-01,"Blackbird Ventures (Australia), Costanoa Ventures, First State Super, Hostplus, Industry Ventures, Paladin Capital Group, Rally Ventures, Salesforce Ventures, Triangle Peak Partners"
Series B - Preempt Security,https://www.crunchbase.com/funding_round/preempt-security-series-b--a6e0c437,Preempt Security,https://www.crunchbase.com/organization/preempt-security,Series B,17500000,USD,17500000,2018-06-27,"Blackstone Group, ClearSky, General Catalyst, Intel Capital"
Venture Round - Intertech Security,https://www.crunchbase.com/funding_round/intertech-security-llc-series-unknown--fee0ff2d,Intertech Security,https://www.crunchbase.com/organization/intertech-security-llc,Venture - Series Unknown,4930000,USD,4930000,2018-06-14,
Series A - CYFIRMA,https://www.crunchbase.com/funding_round/cyfirma-series-a--9ca88252,CYFIRMA,https://www.crunchbase.com/organization/cyfirma,Series A,15000000,USD,15000000,2018-05-30,Goldman Sachs
Seed Round - Untethered Labs,https://www.crunchbase.com/funding_round/untethered-labs-seed--8d364a13,Untethered Labs,https://www.crunchbase.com/organization/untethered-labs,Seed,326104,USD,326104,2017-12-15,
Series A - Untethered Labs,https://www.crunchbase.com/funding_round/untethered-labs-series-a--e1b083f5,Untethered Labs,https://www.crunchbase.com/organization/untethered-labs,Series A,483372,USD,483372,2018-06-19,
Initial Coin Offering - SmartContract,https://www.crunchbase.com/funding_round/smartcontract-initial-coin-offering--ba5cd9c8,SmartContract,https://www.crunchbase.com/organization/smartcontract,Initial Coin Offering,32000000,USD,32000000,2017-09-20,"Andreas Schwartz, Limitless Crypto Investments, Nirvana Capital"
Seed Round - MyDocSafe,https://www.crunchbase.com/funding_round/mydocsafe-seed--e1706107,MyDocSafe,https://www.crunchbase.com/organization/mydocsafe,Seed,125000,GBP,161875,2017-09-01,
Series A - Idwall,https://www.crunchbase.com/funding_round/idwall-series-a--b36ff6a9,Idwall,https://www.crunchbase.com/organization/idwall,Series A,3000000,USD,3000000,2018-03-01,Monashees
Seed Round - Alcide,https://www.crunchbase.com/funding_round/alcide-seed--02b3a1f9,Alcide,https://www.crunchbase.com/organization/alcide,Seed,5200000,USD,5200000,2017-12-06,"Elron Electronic Industries, Intel Capital"
Venture Round - CloudGenix,https://www.crunchbase.com/funding_round/cloudgenix-series-unknown--d31c6f49,CloudGenix,https://www.crunchbase.com/organization/cloudgenix,Venture - Series Unknown,,,,2018-05-08,Intel Capital
Series E - HyTrust,https://www.crunchbase.com/funding_round/hytrust-series-e--70024b44,HyTrust,https://www.crunchbase.com/organization/hytrust,Series E,36000000,USD,36000000,2017-07-11,"Advance Venture Partners, Cisco, EPIC Ventures, Fortinet, Intel Capital, Sway Ventures, Trident Capital, Vanedge Capital, VMware"
Seed Round - HelloVerify,https://www.crunchbase.com/funding_round/helloverify-seed--023bc97e,HelloVerify,https://www.crunchbase.com/organization/helloverify,Seed,120000,USD,120000,2018-01-04,"Data Collective DCVC, Y Combinator"
Series C - Onfido,https://www.crunchbase.com/funding_round/onfido-series-c--edb81154,Onfido,https://www.crunchbase.com/organization/onfido,Series C,30000000,USD,30000000,2017-09-27,"Christian Faes, Crane Venture Partners, CreditEase Fintech Investment Fund, David Rowan, Jon Reynolds, Khaled Helioui, M12, Plug and Play, Salesforce Ventures, Taavet Hinrikus, TempoCap, William Reeve"
Seed Round - Deep Science,https://www.crunchbase.com/funding_round/deep-science-ai-seed--cdc02563,Deep Science,https://www.crunchbase.com/organization/deep-science-ai,Seed,,,,2018-03-12,"Alchemist Accelerator, James Sowers"
Venture Round - Boldend,https://www.crunchbase.com/funding_round/boldend-series-unknown--fbdef9d9,Boldend,https://www.crunchbase.com/organization/boldend,Venture - Series Unknown,6000000,USD,6000000,2018-06-29,
Seed Round - LifeDoor,https://www.crunchbase.com/funding_round/lifedoor-seed--6019aa2a,LifeDoor,https://www.crunchbase.com/organization/lifedoor,Seed,215000,USD,215000,2018-03-15,
Series A - Insignary,https://www.crunchbase.com/funding_round/insignary-series-a--acd676fe,Insignary,https://www.crunchbase.com/organization/insignary,Series A,2000000,USD,2000000,2018-01-23,"Mega Investment, SGI Venture Capital"
Series B - Cellum Group,https://www.crunchbase.com/funding_round/cellum-group-series-b--1088aab6,Cellum Group,https://www.crunchbase.com/organization/cellum-group,Series B,,,,2018-01-30,Telkom Indonesia
Series B - HanSight,https://www.crunchbase.com/funding_round/hansight-series-b--31852c2b,HanSight,https://www.crunchbase.com/organization/hansight,Series B,,,,2018-03-29,Addor Capital
Debt Financing - SafetySkills,https://www.crunchbase.com/funding_round/safetyskills-debt-financing--0b23a3f5,SafetySkills,https://www.crunchbase.com/organization/safetyskills,Debt Financing,,,,2018-03-02,Recurring Capital Partners
Venture Round - Alpin,https://www.crunchbase.com/funding_round/alpin-series-unknown--ccef2149,Alpin,https://www.crunchbase.com/organization/alpin,Venture - Series Unknown,1000000,USD,1000000,2017-12-27,"Keiretsu Capital, Nebraska Angel Network, Plains Angels, Rockies Venture Club, Techstars"
Series A - Netsparker,https://www.crunchbase.com/funding_round/netsparker-series-a--bbf61326,Netsparker,https://www.crunchbase.com/organization/netsparker,Series A,40000000,USD,40000000,2018-03-08,Turn/River Capital
Seed Round - Peerio,https://www.crunchbase.com/funding_round/peerio-seed--553faa36,Peerio,https://www.crunchbase.com/organization/peerio,Seed,1325000,USD,1325000,2017-11-30,"InnoStart Capital, Real Ventures"
Venture Round - Integris Software,https://www.crunchbase.com/funding_round/integris-software-series-unknown--a9e52ab3,Integris Software,https://www.crunchbase.com/organization/integris-software,Venture - Series Unknown,1500000,USD,1500000,2018-01-22,"Amplify Partners, Madrona Venture Group"
Series B - EclecticIQ,https://www.crunchbase.com/funding_round/eclecticiq-series-b--3f41148b,EclecticIQ,https://www.crunchbase.com/organization/eclecticiq,Series B,14000000,EUR,16304968,2017-11-09,Keen Venture Partners
