Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Syncurity,https://www.crunchbase.com/funding_round/syncurity-seed--269298a4,Syncurity,https://www.crunchbase.com/organization/syncurity,Seed,2000000,USD,2000000,2018-10-22,"Kluz Ventures, SixThirty CYBER, TEDCO"
Venture Round - AUTHADA,https://www.crunchbase.com/funding_round/authada-gmbh-series-unknown--b14c86cd,AUTHADA,https://www.crunchbase.com/organization/authada-gmbh,Venture - Series Unknown,,,,2018-08-21,"FinLab, Main Incubator"
Seed Round - Censys,https://www.crunchbase.com/funding_round/censys-seed--01a35ff6,Censys,https://www.crunchbase.com/organization/censys,Seed,2600000,USD,2600000,2018-11-27,"Greylock Partners, GV, HD Moore, Mango Capital"
Series A - Flock Safety,https://www.crunchbase.com/funding_round/flock-safety-series-a--918adace,Flock Safety,https://www.crunchbase.com/organization/flock-safety,Series A,9999999,USD,9999999,2018-11-21,"Bedrock Capital, Founders Fund, Initialized Capital, Matrix Partners, Y Combinator"
Convertible Note - D-ID,https://www.crunchbase.com/funding_round/d-id-convertible-note--cade6bac,D-ID,https://www.crunchbase.com/organization/d-id,Convertible Note,5300000,USD,5300000,2018-10-25,"Hyundai Motor Company, Maverick Ventures, Mindset Ventures, Omron Corporation, Pegasus Tech Ventures, Pitango Venture Capital, Y Combinator"
Series A - Sentryo,https://www.crunchbase.com/funding_round/sentryo-series-a--6f0c5533,Sentryo,https://www.crunchbase.com/organization/sentryo,Series A,10000000,EUR,11354475,2018-12-03,"ACE Management, Alliance Entreprendre, BNP Paribas Développement, Breed Reply, KREAXI, Omnes Capital, Sopra Steria"
Series D - Yunding Technology,https://www.crunchbase.com/funding_round/yunding-technology-series-d--05f93e2e,Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,Series D,600000000,CNY,87018317,2018-12-18,"Baidu Ventures, K2VC, Shunwei Capital, SIG China (SIG Asia Investments)"
Series E - Shape Security,https://www.crunchbase.com/funding_round/shape-security-series-e--f91a3060,Shape Security,https://www.crunchbase.com/organization/shape-security,Series E,26000000,USD,26000000,2018-11-01,"Baseline Ventures, EPIC Ventures, Focus Ventures, JetBlue Technology Ventures, Kleiner Perkins, Norwest Venture Partners, Singtel Innov8, TomorrowVentures, Venrock"
"Series A - Brain4Net, Inc.",https://www.crunchbase.com/funding_round/brain4net-inc-series-a--f490c542,"Brain4Net, Inc.",https://www.crunchbase.com/organization/brain4net-inc,Series A,2500000,USD,2500000,2018-08-14,"CommIT Capital, Typhoon Digital Development"
Series B - Deputy,https://www.crunchbase.com/funding_round/deputy-series-b--ccd6ffae,Deputy,https://www.crunchbase.com/organization/deputy,Series B,111000000,AUD,81033254,2018-11-28,"Equity Venture Partners, IVP (Institutional Venture Partners), OpenView Venture Partners, Square Peg Capital"
Series C - Claroty,https://www.crunchbase.com/funding_round/claroty-series-c--28b05f39,Claroty,https://www.crunchbase.com/organization/claroty,Series C,,,,2018-12-31,"Evergy Ventures, ISB Ventures, KfW"
Series A - XM Cyber,https://www.crunchbase.com/funding_round/xm-cyber-series-a--1e12da5e,XM Cyber,https://www.crunchbase.com/organization/xm-cyber,Series A,22000000,USD,22000000,2018-11-13,"Macquarie Capital, Nasdaq Ventures, Our Innovation Fund, Our Innovation Fund, LP, UST Global"
Series F - Netskope,https://www.crunchbase.com/funding_round/netskope-series-f--386c2466,Netskope,https://www.crunchbase.com/organization/netskope,Series F,168700000,USD,168700000,2018-11-13,"Accel, Base Partners, Geodesic Capital, ICONIQ Capital, Lightspeed Venture Partners, Sapphire Ventures, Social Capital"
Series D - HashiCorp,https://www.crunchbase.com/funding_round/hashicorp-series-d--965ad749,HashiCorp,https://www.crunchbase.com/organization/hashicorp,Series D,100000000,USD,100000000,2018-11-01,"Bessemer Venture Partners, GGV Capital, IVP (Institutional Venture Partners), Mayfield Fund, Redpoint, True Ventures"
Seed Round - Argent,https://www.crunchbase.com/funding_round/argent-seed--261a41b3,Argent,https://www.crunchbase.com/organization/argent,Seed,4000000,USD,4000000,2018-11-20,"Creandum, Firstminute Capital, Hummingbird Ventures, Index Ventures, Mattias Ljungman, Proxy Ventures"
Series A - Eclypsium,https://www.crunchbase.com/funding_round/eclypsium-series-a--5214368b,Eclypsium,https://www.crunchbase.com/organization/eclypsium,Series A,8750000,USD,8750000,2018-12-04,"Andreessen Horowitz, Intel Capital, Madrona Venture Group, Ubiquity Ventures"
Series A - Contguard,https://www.crunchbase.com/funding_round/contguard-series-a--1d16c602,Contguard,https://www.crunchbase.com/organization/contguard,Series A,10000000,USD,10000000,2018-06-30,"AXA Group, Canaan Partners, Citigroup"
Series A - Solink,https://www.crunchbase.com/funding_round/solink-series-a--6abc031a,Solink,https://www.crunchbase.com/organization/solink,Series A,16300000,CAD,12297942,2018-11-26,"BDC Venture Capital, Generation Ventures, ScaleUP Ventures, Valor Equity Partners"
Funding Round - Cyscale,https://www.crunchbase.com/funding_round/cyscale-undisclosed--e3868f3f,Cyscale,https://www.crunchbase.com/organization/cyscale,Funding Round,100000,EUR,113869,2018-11-02,"Laura Cical, Ovidiu Cical"
Series C - Area 1 Security,https://www.crunchbase.com/funding_round/area-1-security-series-c--7dd73d35,Area 1 Security,https://www.crunchbase.com/organization/area-1-security,Series C,32000000,USD,32000000,2018-10-23,"AllegisCyber, Data Collective DCVC, Duke Management Company, EPIC Ventures, Icon Ventures, Kleiner Perkins, Tim Eades, Tom Noonan, Top Tier Capital Partners"
Series B - Tigera,https://www.crunchbase.com/funding_round/tigera-series-b--50938efd,Tigera,https://www.crunchbase.com/organization/tigera,Series B,30000000,USD,30000000,2018-12-12,"Insight Partners, Madrona Venture Group, New Enterprise Associates, Wing"
Venture Round - SIEMonster,https://www.crunchbase.com/funding_round/siemonster-series-unknown--6fe1cd89,SIEMonster,https://www.crunchbase.com/organization/siemonster,Venture - Series Unknown,1887000,USD,1887000,2018-10-22,"Birchmere Ventures, Innovating Capital, James Murphy, Techstars Ventures"
Seed Round - Zeguro,https://www.crunchbase.com/funding_round/zeguro-seed--267e6c22,Zeguro,https://www.crunchbase.com/organization/zeguro,Seed,5000000,USD,5000000,2018-11-05,"Healthy Ventures, Mosaik Partners, Munich Re Ventures, Plug & Play Mexico, QBE Ventures, Social Capital, Sparkland Capital"
Series B - Flyability,https://www.crunchbase.com/funding_round/flyability-series-b--30e517be,Flyability,https://www.crunchbase.com/organization/flyability,Series B,11000000,USD,11000000,2018-11-12,"ETF Partners, GoBeyond, MKS, Swisscom Ventures, The Dow Chemical Company"
Series A - SAM Seamless Network,https://www.crunchbase.com/funding_round/sam-seamless-network-series-a--4078e814,SAM Seamless Network,https://www.crunchbase.com/organization/sam-seamless-network,Series A,12000000,USD,12000000,2018-11-14,"ADT Security, Blumberg Capital, Intel Capital, NightDragon Security"
Venture Round - Xaptum,https://www.crunchbase.com/funding_round/xaptum-series-unknown--d67f5589,Xaptum,https://www.crunchbase.com/organization/xaptum,Venture - Series Unknown,3100000,USD,3100000,2018-10-01,"Alumni Ventures Group, ArchVentures SA, Casey Cowell, HPA, Illinois Ventures, LOUD Capital, Michael Seedman, Purple Arch Ventures, Total Access Fund, VCapital"
Series C - Finicity,https://www.crunchbase.com/funding_round/finicity-series-c--26cb796e,Finicity,https://www.crunchbase.com/organization/finicity,Series C,29000000,USD,29000000,2018-07-28,Experian Ventures
Seed Round - Aptonomy,https://www.crunchbase.com/funding_round/aptonomy-seed--132d8099,Aptonomy,https://www.crunchbase.com/organization/aptonomy,Seed,,,,2018-12-01,"BootstrapLabs, Wharton Alumni Angels"
Seed Round - Tarsier,https://www.crunchbase.com/funding_round/tarsier-3ac5-seed--6d1d183c,Tarsier,https://www.crunchbase.com/organization/tarsier-3ac5,Seed,,,,2018-12-10,"Diehl Ventures, Stanford Angels and Entrepreneurs"
Seed Round - AnChain.ai,https://www.crunchbase.com/funding_round/anchain-ai-seed--c5352a70,AnChain.ai,https://www.crunchbase.com/organization/anchain-ai,Seed,2000000,USD,2000000,2018-08-01,"Amino Capital, CRCM Ventures, Susquehanna International Group (SIG)"
Series A - Cognigo,https://www.crunchbase.com/funding_round/cognigo-series-a--92e8d875,Cognigo,https://www.crunchbase.com/organization/cognigo,Series A,8500000,USD,8500000,2018-11-13,"Mitvah Shamir, OurCrowd, Prosegur, State of Mind Ventures"
Series A - Alcide,https://www.crunchbase.com/funding_round/alcide-series-a--043e5bce,Alcide,https://www.crunchbase.com/organization/alcide,Series A,7000000,USD,7000000,2018-11-19,"CE Ventures (CEIIF), Elron Electronic Industries, Intel Capital"
Series A - Mission Secure,https://www.crunchbase.com/funding_round/mission-secure-series-a--18d064a8,Mission Secure,https://www.crunchbase.com/organization/mission-secure,Series A,8000000,USD,8000000,2018-10-10,"Blue Bear Capital, Chevron Technology Ventures, Energy Innovation Capital, Felton Group LLC, Macquarie Capital, R/GA Ventures, University of Virginia Seed Fund"
Seed Round - KETS Quantum Security,https://www.crunchbase.com/funding_round/kets-quantum-security-seed--e2f78aa2,KETS Quantum Security,https://www.crunchbase.com/organization/kets-quantum-security,Seed,2000000,GBP,2498469,2018-12-11,"Industrial Strategy Challenge Fund, Innovate UK, Quantonation, Seraphim Capital"
Series B - Avanan,https://www.crunchbase.com/funding_round/avanan-series-b--d1483c34,Avanan,https://www.crunchbase.com/organization/avanan,Series B,25000000,USD,25000000,2018-12-17,"Greenfield Partners, Magma Venture Partners, StageOne Ventures"
Seed Round - Pairity,https://www.crunchbase.com/funding_round/pairity-seed--9fa600f3,Pairity,https://www.crunchbase.com/organization/pairity,Seed,,,,2018-07-16,"Core Innovation Capital, Mucker Capital"
Series B - Lacework,https://www.crunchbase.com/funding_round/lacework-series-b--4e568252,Lacework,https://www.crunchbase.com/organization/lacework,Series B,24000000,USD,24000000,2018-08-28,"Alumni Ventures Group, AME Cloud Ventures, Courtney Broadus, Liberty Global Ventures, Spike Ventures, Strawberry Creek Ventures, Sutter Hill Ventures, The Yard Ventures, Total Access Fund, Triphammer Ventures, Webb Investment Network"
Seed Round - Cardsmobile,https://www.crunchbase.com/funding_round/cardsmobile-seed--d4f37687,Cardsmobile,https://www.crunchbase.com/organization/cardsmobile,Seed,,,,2018-05-15,Alfa-Bank
Series A - DataGrail,https://www.crunchbase.com/funding_round/datagrail-series-a--9d31fa77,DataGrail,https://www.crunchbase.com/organization/datagrail,Series A,4000000,USD,4000000,2018-09-20,"Bob Spinner, Clarence So, Cloud Apps Capital Partners, Gunderson Dettmer"
Series C - Arctic Wolf Networks,https://www.crunchbase.com/funding_round/arctic-wolf-networks-series-c--d30eec98,Arctic Wolf Networks,https://www.crunchbase.com/organization/arctic-wolf-networks,Series C,45000000,USD,45000000,2018-10-25,"Adams Street Partners, Future Fund, Knollwood Investment Advisory, Redpoint, Sonae IM, Unusual Ventures"
Seed Round - Beauceron Security,https://www.crunchbase.com/funding_round/beauceron-security-seed--b21379ec,Beauceron Security,https://www.crunchbase.com/organization/beauceron-security,Seed,1500000,USD,1500000,2018-10-24,"CyLon, East Valley Ventures, First Angel Network, Mariner Partners, New Brunswick Innovation Foundation, Opportunities New Brunswick"
Seed Round - Ao Graph,https://www.crunchbase.com/funding_round/ao-graph-seed--f0b23be9,Ao Graph,https://www.crunchbase.com/organization/ao-graph,Seed,100000000,CNY,14492753,2018-12-11,"Redpoint Ventures China, Sharewin Investment"
Seed Round - Banyan,https://www.crunchbase.com/funding_round/banyanops-seed--9aa43a4f,Banyan,https://www.crunchbase.com/organization/banyanops,Seed,,,,2018-08-01,Unusual Ventures
Series C - Enigma Technologies,https://www.crunchbase.com/funding_round/enigma-technologies-series-c--0428d82c,Enigma Technologies,https://www.crunchbase.com/organization/enigma-technologies,Series C,95000000,USD,95000000,2018-09-18,"BB&T, Capital One Growth Ventures, Comcast Ventures, Crosslink Capital, Glynn Capital Management, MetLife, New Enterprise Associates, Third Point Ventures, Two Sigma Ventures"
Seed Round - Nettoken,https://www.crunchbase.com/funding_round/nettoken-seed--2bf95e0f,Nettoken,https://www.crunchbase.com/organization/nettoken,Seed,,,,2018-11-21,NCSC Cyber Accelerator
Seed Round - Shujinko,https://www.crunchbase.com/funding_round/shujinko-seattle-washington-seed--13fd8998,Shujinko,https://www.crunchbase.com/organization/shujinko-seattle-washington,Seed,2800000,USD,2800000,2018-10-11,"Defy.vc, PSL Ventures, Unusual Ventures, VAS Ventures, Vast Ventures, Vulcan Capital"
Grant - iHackLabs,https://www.crunchbase.com/funding_round/ihacklabs-grant--352f453a,iHackLabs,https://www.crunchbase.com/organization/ihacklabs,Grant,25000,GBP,31968,2018-11-20,NCSC Cyber Accelerator
Venture Round - Suspect Technologies,https://www.crunchbase.com/funding_round/suspect-technologies-series-unknown--5d0ade1c,Suspect Technologies,https://www.crunchbase.com/organization/suspect-technologies,Venture - Series Unknown,810000,USD,810000,2018-12-14,"Chaac Ventures, Mark Cuban"
Seed Round - Trust Stamp,https://www.crunchbase.com/funding_round/trust-stamp-seed--b1c5a639,Trust Stamp,https://www.crunchbase.com/organization/trust-stamp,Seed,3000000,USD,3000000,2018-09-25,Emergent Technology Holdings
Series A - Cherry Home,https://www.crunchbase.com/funding_round/cherry-labs-series-a--80253a0b,Cherry Home,https://www.crunchbase.com/organization/cherry-labs,Series A,5200000,USD,5200000,2018-12-20,"AltaIR Capital, GSR Ventures"
Series A - Beam,https://www.crunchbase.com/funding_round/beamsolutions-series-a--92793e5f,Beam,https://www.crunchbase.com/organization/beamsolutions,Series A,5000000,USD,5000000,2018-11-01,"Greycroft, Plug and Play"
Venture Round - Lucideus,https://www.crunchbase.com/funding_round/lucideus-series-unknown--002d712b,Lucideus,https://www.crunchbase.com/organization/lucideus,Venture - Series Unknown,5000000,USD,5000000,2018-10-29,John Chambers
Seed Round - KZen Networks,https://www.crunchbase.com/funding_round/kzen-networks-seed--23eace4d,KZen Networks,https://www.crunchbase.com/organization/kzen-networks,Seed,4000000,USD,4000000,2018-10-02,"Benson Oak Ventures, BlockNation, Elron Electronic Industries, FJ Labs, Jean-David Blanc, Jonathan Smith, Pierre Kosciusko-Morizet, Samsung NEXT"
Series A - Automox,https://www.crunchbase.com/funding_round/automox-series-a--fac41ab1,Automox,https://www.crunchbase.com/organization/automox,Series A,9300000,USD,9300000,2018-11-13,"Blue Note Ventures, CRV, TechOperators, Tom Noonan"
Venture Round - PPC Protect,https://www.crunchbase.com/funding_round/ppc-protect-series-unknown--10d0d8cf,PPC Protect,https://www.crunchbase.com/organization/ppc-protect,Venture - Series Unknown,,,,2018-12-07,Rising Stars
Venture Round - Coinfirm,https://www.crunchbase.com/funding_round/coinfirm-series-unknown--959a86f4,Coinfirm,https://www.crunchbase.com/organization/coinfirm,Venture - Series Unknown,,,,2018-09-06,Tech Nation Fintech
Venture Round - Enforcd,https://www.crunchbase.com/funding_round/enforcd-series-unknown--1be98890,Enforcd,https://www.crunchbase.com/organization/enforcd,Venture - Series Unknown,,,,2018-09-06,Tech Nation Fintech
Series A - Very Good Security,https://www.crunchbase.com/funding_round/very-good-security-series-a--520f1b54,Very Good Security,https://www.crunchbase.com/organization/very-good-security,Series A,8500000,USD,8500000,2018-08-28,"Andreessen Horowitz, Eric Glyman, Karim Atiyeh, Max Levchin, Nyca Partners, Slow Ventures, Vertex Ventures"
Series G - Venafi,https://www.crunchbase.com/funding_round/venafi-series-g--5fa2966e,Venafi,https://www.crunchbase.com/organization/venafi,Series G,100000000,USD,100000000,2018-11-29,"NextEquity Partners, QuestMark Partners, TCV"
Pre Seed Round - Kapalya,https://www.crunchbase.com/funding_round/kapalya-pre-seed--9ce31440,Kapalya,https://www.crunchbase.com/organization/kapalya,Pre-Seed,,,,2018-08-01,"Alchemist Accelrator, Jonroj Sharma"
Series C - Egress Software Technologies,https://www.crunchbase.com/funding_round/egress-software-technologies-series-c--dd5c355b,Egress Software Technologies,https://www.crunchbase.com/organization/egress-software-technologies,Series C,40000000,USD,40000000,2018-12-18,"AlbionVC, FTV Capital"
Series A - Spinbackup,https://www.crunchbase.com/funding_round/spinbackup-llc-series-a--9d45914c,Spinbackup,https://www.crunchbase.com/organization/spinbackup-llc,Series A,1500000,USD,1500000,2018-12-16,"bValue Venture Capital, TMT Investments"
Series B - Hysolate,https://www.crunchbase.com/funding_round/hysolate-series-b--bada4169,Hysolate,https://www.crunchbase.com/organization/hysolate,Series B,18000000,USD,18000000,2018-10-03,"Bessemer Venture Partners, Innovation Endeavors, NGP Capital"
Series A - Inpher.io,https://www.crunchbase.com/funding_round/inpher-io-series-a--f531b14d,Inpher.io,https://www.crunchbase.com/organization/inpher-io,Series A,10000000,USD,10000000,2018-11-02,"Alpana Ventures, Bowery Capital, Crosslink Capital, JP Morgan Chase"
Series A - Reblaze,https://www.crunchbase.com/funding_round/reblaze-series-a--14d7154c,Reblaze,https://www.crunchbase.com/organization/reblaze,Series A,,,,2018-09-01,"Data Point Capital, JAL Ventures, Sonae IM"
Seed Round - NuID,https://www.crunchbase.com/funding_round/nuid-inc-seed--8034abe1,NuID,https://www.crunchbase.com/organization/nuid-inc,Seed,2500000,USD,2500000,2018-12-13,"8VC, Jemison Investment Company, Kairos"
Grant - L7 Defense,https://www.crunchbase.com/funding_round/l7-defense-grant--78919bb6,L7 Defense,https://www.crunchbase.com/organization/l7-defense,Grant,71429,EUR,83304,2018-08-01,EASME - EU Executive Agency for SMEs
Grant - Intigriti,https://www.crunchbase.com/funding_round/intigriti-grant--d402dbfe,Intigriti,https://www.crunchbase.com/organization/intigriti,Grant,71429,EUR,82694,2018-10-01,EASME - EU Executive Agency for SMEs
Seed Round - Barac,https://www.crunchbase.com/funding_round/barac-seed--814f9015,Barac,https://www.crunchbase.com/organization/barac,Seed,,,,2018-12-06,NCSC Cyber Accelerator
Seed Round - BASU.COM,https://www.crunchbase.com/funding_round/robocopp-seed--eca5c7c4,BASU.COM,https://www.crunchbase.com/organization/robocopp,Seed,400000,USD,400000,2018-07-05,Marcus Lange
Initial Coin Offering - Orchid Labs,https://www.crunchbase.com/funding_round/orchid-labs-initial-coin-offering--cc902dbb,Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,Initial Coin Offering,,,,2018-06-15,Kenetic
Series A - UnaBiz Holdings Pte Ltd,https://www.crunchbase.com/funding_round/unabiz-holdings-pte-ltd-series-a--68008a1f,UnaBiz Holdings Pte Ltd,https://www.crunchbase.com/organization/unabiz-holdings-pte-ltd,Series A,10000000,USD,10000000,2018-08-28,"Engie, ENGIE New Ventures, KDDI Open Innovation Fund, Taiwan Shin Kong Security Co"
Series B - Dragos,https://www.crunchbase.com/funding_round/dragos-series-b--c7cea07d,Dragos,https://www.crunchbase.com/organization/dragos,Series B,37000000,USD,37000000,2018-11-14,"Canaan Partners, National Grid Partners (NGP), Schweitzer Engineering Laboratories"
Grant - Cyberus Labs,https://www.crunchbase.com/funding_round/cyberus-labs-grant--a7d30514,Cyberus Labs,https://www.crunchbase.com/organization/cyberus-labs,Grant,2827625,EUR,3299407,2018-06-01,EASME - EU Executive Agency for SMEs
Seed Round - Detexian,https://www.crunchbase.com/funding_round/detexian-seed--9a550641,Detexian,https://www.crunchbase.com/organization/detexian,Seed,,,,2018-07-01,Right Click Capital
Seed Round - DUST Identity,https://www.crunchbase.com/funding_round/dust-identity-seed--dfb4e5d5,DUST Identity,https://www.crunchbase.com/organization/dust-identity,Seed,2300000,USD,2300000,2018-11-14,"Angular Ventures, Castle Island Ventures, Kleiner Perkins, New Science Ventures"
Grant - Be12 Swiss DataBank,https://www.crunchbase.com/funding_round/be12-swiss-databank-grant--3337fb5f,Be12 Swiss DataBank,https://www.crunchbase.com/organization/be12-swiss-databank,Grant,71429,EUR,83304,2018-08-01,EASME - EU Executive Agency for SMEs
Grant - Barbara IoT,https://www.crunchbase.com/funding_round/barbara-iot-grant--99fd0860,Barbara IoT,https://www.crunchbase.com/organization/barbara-iot,Grant,71429,EUR,83346,2018-06-01,EASME - EU Executive Agency for SMEs
Venture Round - Uleska,https://www.crunchbase.com/funding_round/uleska-series-unknown--fb5819e3,Uleska,https://www.crunchbase.com/organization/uleska,Venture - Series Unknown,325000,GBP,413557,2018-12-05,"Clarendon Fund Managers, Denis Murphy, techstart"
Series A - WireWheel.io,https://www.crunchbase.com/funding_round/wirewheel-io-series-a--33d7a862,WireWheel.io,https://www.crunchbase.com/organization/wirewheel-io,Series A,10000000,USD,10000000,2018-10-25,"Grotech Ventures, New Enterprise Associates, PSP Growth, Rise of the Rest, SaaS Ventures, Sands Capital Ventures"
Series B - Interset,https://www.crunchbase.com/funding_round/interset-series-b--f65ea9d2,Interset,https://www.crunchbase.com/organization/interset,Series B,,,,2018-12-17,Startup Capital Ventures
Series A - Axio Global,https://www.crunchbase.com/funding_round/axio-global-series-a--371460fe,Axio Global,https://www.crunchbase.com/organization/axio-global,Series A,3300000,USD,3300000,2018-10-02,NFP Ventures
Series B - Interset,https://www.crunchbase.com/funding_round/interset-series-b--fdfc523a,Interset,https://www.crunchbase.com/organization/interset,Series B,,,,2018-06-20,Startup Capital Ventures
Grant - Arteevo Technologies,https://www.crunchbase.com/funding_round/arteevo-technologies-grant--94ca33f1,Arteevo Technologies,https://www.crunchbase.com/organization/arteevo-technologies,Grant,71429,EUR,80864,2018-12-01,EASME - EU Executive Agency for SMEs
Convertible Note - LogDog,https://www.crunchbase.com/funding_round/logdog-convertible-note--cb0d93b1,LogDog,https://www.crunchbase.com/organization/logdog,Convertible Note,355000,USD,355000,2018-11-01,"BRM Capital, Firstime Venture Capital"
Pre Seed Round - Byos,https://www.crunchbase.com/funding_round/byos-pre-seed--7949db79,Byos,https://www.crunchbase.com/organization/byos,Pre-Seed,730000,CAD,535367,2018-12-28,Rodrigo Branco
Pre Seed Round - SimpleSense,https://www.crunchbase.com/funding_round/simplesense-pre-seed--72b84146,SimpleSense,https://www.crunchbase.com/organization/simplesense,Pre-Seed,250000,USD,250000,2018-12-19,"Ben Franklin Technology Partners of Central and Northern Pennsylvania, Erie Insurance"
Private Equity Round - BIRD Aerosystems,https://www.crunchbase.com/funding_round/bird-aerosystems-private-equity--cdd2ad20,BIRD Aerosystems,https://www.crunchbase.com/organization/bird-aerosystems,Private Equity,40000000,USD,40000000,2018-07-11,First Israel Mezzanine Investors Ltd
Seed Round - Kriptos,https://www.crunchbase.com/funding_round/kriptos-seed--750c1b0c,Kriptos,https://www.crunchbase.com/organization/kriptos,Seed,,,,2018-10-15,Fernando Rivera
Pre Seed Round - ArcusTeam,https://www.crunchbase.com/funding_round/arcusteam-pre-seed--f249c04d,ArcusTeam,https://www.crunchbase.com/organization/arcusteam,Pre-Seed,300000,USD,300000,2018-11-01,TAU Ventures
Funding Round - Reblaze,https://www.crunchbase.com/funding_round/reblaze-undisclosed--0ceafa74,Reblaze,https://www.crunchbase.com/organization/reblaze,Funding Round,,,,2018-09-01,Sonae IM
Funding Round - Excellium Services,https://www.crunchbase.com/funding_round/excellium-services-undisclosed--a767b45f,Excellium Services,https://www.crunchbase.com/organization/excellium-services,Funding Round,,,,2018-12-28,Sonae IM
Venture Round - Aerial Technologies,https://www.crunchbase.com/funding_round/aerial-2-series-unknown--9f595fa1,Aerial Technologies,https://www.crunchbase.com/organization/aerial-2,Venture - Series Unknown,3000000,USD,3000000,2018-11-08,"Fonds Innovexport, Intel Capital, Kibo Ventures, Telefónica Open Innovation"
Venture Round - Nova Leah,https://www.crunchbase.com/funding_round/nova-leah-series-unknown--02528460,Nova Leah,https://www.crunchbase.com/organization/nova-leah,Venture - Series Unknown,2250000,EUR,2557800,2018-11-08,"Enterprise Ireland, Kernel Capital, Suir Valley Venture"
Series D - Aras,https://www.crunchbase.com/funding_round/aras-series-d--7586673c,Aras,https://www.crunchbase.com/organization/aras,Series D,70000000,USD,70000000,2018-11-29,"Goldman Sachs Private Capital Investing, Silver Lake Kraftwerk"
Seed Round - SCYTHE,https://www.crunchbase.com/funding_round/scythe-seed--1f692ae4,SCYTHE,https://www.crunchbase.com/organization/scythe,Seed,3000000,USD,3000000,2018-09-17,"Dave Kennedy, Evolution Equity Partners, Gula Tech Adventures, Michael Sutton, Paladin Capital Group, Ray Rothrock, SaaS Ventures, Stony Lonesome Group"
